belongs_to_collection,budget,original_language,popularity,production_countries,runtime,tagline,revenue,release_year,release_month,budget_year_ratio,all_genres
1,6200000,18,1.077252,100,113.0,1,4820000,2010,9,1.5346154798148561,435
1,0,7,7.859837,275,105.0,0,81381,2013,9,0.0,469
1,6400000,7,12.203066,204,99.0,1,35057696,2011,10,1.5825441424724929,435
1,0,7,7.032964,151,93.0,0,111996,2014,10,0.0,305
0,9500000,7,10.359669,204,117.0,0,111584787,1967,6,2.4553583543826467,84
1,10000000,7,8.406056,224,100.0,1,22896728,2008,2,2.4801193631847114,13
1,0,11,5.1847010000000004,176,88.0,0,263404,1958,1,0.0,411
0,0,7,7.190986,275,100.0,0,66132626,1980,8,0.0,93
1,0,7,4.737529,275,113.0,0,8362969,1986,11,0.0,108
1,63000000,7,63.869599,151,139.0,0,100853753,1999,10,15.765761820379925,435
1,3000000,7,2.3950669999999996,275,91.0,1,7100000,1960,12,0.7809246147438568,385
1,30000000,7,12.09096,258,110.0,0,29359216,1996,7,7.530090240601443,373
0,14000000,7,6.0814010000000005,71,99.0,0,72527595,1998,9,3.507010514017521,520
0,500000,32,1.6402709999999998,0,90.0,1,5330000,2008,2,0.12400596815923556,305
1,350000,7,1.553107,275,96.0,1,2400000,1985,10,0.0888274146780958,480
1,60000000,7,5.460942,222,140.0,0,17800000,2006,9,14.910403386053206,47
1,0,7,4.691574,275,98.0,1,13022756,2006,1,0.0,322
1,10000000,7,10.770928,275,178.0,0,50100000,1962,9,2.597777756995556,150
1,25000000,7,16.816834,275,127.0,0,230698791,2016,12,6.151187326782565,435
1,0,7,2.787833,275,111.0,0,5262047,1987,5,0.0,455
0,8000000,7,12.137595,275,122.0,0,441306145,1973,12,2.055113520617541,469
1,23000000,7,7.06088,275,93.0,0,38505009,2006,8,5.715654631320396,305
0,28000000,7,15.802306,275,118.0,0,333000000,1984,5,7.11335848074922,2
1,7000000,7,6.657792,275,123.0,0,79666653,1974,11,1.7964028828673464,162
1,8376800,13,12.237488,233,213.0,1,13000000,2008,2,2.077546388152569,46
1,12000000,7,3.223039,275,97.0,0,31179516,2004,4,2.9880359042394256,355
1,20000000,7,18.157166,275,119.0,0,23875127,1998,10,5.01001502002503,435
1,65000000,7,9.782014,275,100.0,0,17218080,1991,5,16.397243144123443,13
0,225000000,7,18.538834,222,143.0,0,662845518,2013,6,55.52581839503733,69
1,0,7,2.255032,275,111.0,1,370668,1999,2,0.0,486
1,0,7,0.765825,275,90.0,0,6029824,1986,8,0.0,305
1,0,8,6.9975830000000006,5,108.0,0,939101,2016,6,0.0,435
1,15000000,7,6.5574259999999995,275,92.0,0,12000000,2001,9,3.746252810626171,421
1,0,7,2.976672,275,89.0,0,35022,2013,1,0.0,435
1,45000000,7,6.2872449999999995,275,113.0,0,58620973,1996,8,11.295135360902165,352
1,50000000,7,9.092925,275,89.0,0,160602194,2014,8,12.326820498812188,194
1,0,5,9.046750999999999,117,122.0,1,794452,2014,9,0.0,455
1,0,7,9.961184,177,85.0,0,59700000,2015,2,0.0,200
1,0,7,5.439941999999999,275,114.0,0,27734391,1990,1,0.0,391
1,0,2,9.503762,224,105.0,1,7865,2013,9,0.0,152
1,70000000,7,7.739633,275,134.0,0,154937680,2006,12,17.395470617062074,435
0,150000000,7,7.739903999999999,171,99.0,0,301000000,2012,3,37.054017841262564,198
1,0,7,0.9757020000000001,275,98.0,1,28460702,1978,3,0.0,385
1,40000000,7,8.142089,275,123.0,0,129540499,2009,8,9.910603875392987,480
1,12000000,7,11.213913,204,123.0,0,87100449,2013,8,2.9613769810686574,352
0,2500000,7,12.525758,275,89.0,0,52604,2010,8,0.6187965644414742,380
1,60000000,7,7.667874,275,101.0,0,95673607,2007,2,14.89554868870761,305
1,2300000,7,1.9700540000000002,233,155.0,0,11100000,2008,7,0.5704274535324836,348
1,25000000,7,7.857078,275,119.0,0,92991835,2007,9,6.206478620294837,402
1,13000000,7,1.2968620000000002,275,91.0,0,9789900,1996,4,3.2630391042606255,307
0,0,7,5.9852360000000004,275,97.0,0,6086508,2006,12,0.0,305
1,4000000,7,10.936827000000001,275,104.0,0,9304609,2002,1,0.998002996004994,348
1,0,7,5.019486,275,129.0,0,494506,2015,8,0.0,422
1,8000000,7,5.000657,204,129.0,1,18124262,2010,11,1.9801490062127176,321
0,0,11,4.471645,196,126.0,1,3,1970,5,0.0,391
1,0,7,0.40773200000000004,15,88.0,1,671,2001,3,0.0,435
1,0,7,10.134408,275,120.0,0,25893810,1987,6,0.0,124
1,0,7,8.283863,275,115.0,0,21700000,1974,5,0.0,14
0,90000000,7,12.980624,275,94.0,0,886686817,2009,6,22.298858719634218,200
1,30000000,7,6.793972,275,109.0,0,95714875,2009,6,7.43295290654474,435
0,0,17,6.228255,239,87.0,0,20000000,1997,7,0.0,293
1,7500000,13,0.494047,233,155.0,1,10000000,2010,7,1.8563896933244226,321
0,5500000,7,10.517835,58,130.0,0,141195658,1965,12,1.4244184164351987,84
0,5000000,17,4.281103,239,129.0,1,7338987,2002,11,1.2475037450062425,158
1,0,7,4.556825,216,90.0,0,694438,1991,9,0.0,459
0,35000000,7,9.576744999999999,275,88.0,0,147934180,2001,3,8.741256558127732,23
1,0,11,5.752416,176,115.0,0,248392,2015,8,0.0,391
1,60000000,7,15.904834,275,133.0,0,204594016,2010,8,14.85111754659538,435
1,80000000,7,8.772188,275,117.0,0,309492681,1996,11,20.080240641603847,194
1,18000000,7,6.108646,275,111.0,1,20275812,2013,12,4.442065471602986,435
1,0,17,1.13376,239,133.0,1,15,2011,11,0.0,486
1,0,7,9.916094000000001,275,110.0,0,688510,2000,1,0.0,386
1,60000000,7,6.710215,275,109.0,0,37000000,1994,11,15.090406626096946,360
1,60000000,7,10.776138000000001,275,101.0,0,170268750,2004,3,14.940179521197127,306
1,47000000,7,5.507082,275,125.0,0,15691192,1990,12,11.868387161940355,321
1,37000000,7,13.081203,275,125.0,0,154026136,2010,9,9.158189153733819,411
1,2500000,7,5.465669999999999,275,102.0,0,3003,2012,2,0.6175669640210427,435
1,4000000,7,14.171675,275,111.0,0,65046687,2016,10,0.9841899722852104,435
1,0,7,1.132307,275,99.0,1,1884814,1993,4,0.0,348
1,16000000,7,5.857368,275,91.0,0,4409328,1991,2,4.036244466245771,162
1,32000000,7,7.177649000000001,275,129.0,0,48814909,2000,9,8.0,435
1,20000000,7,6.312206,275,90.0,0,18599102,2009,2,4.955301937696493,305
0,60000000,7,11.970205,275,123.0,0,223664608,1994,11,15.090406626096946,516
1,65000000,7,5.6277870000000005,275,93.0,0,44806783,2012,11,16.05674106454711,191
1,3400000,7,0.40319,15,112.0,0,660537,1985,10,0.8628948854443591,348
1,0,7,5.916187,275,122.0,1,61801971,1979,12,0.0,351
1,0,7,10.597116,275,98.0,0,23202734,1993,4,0.0,348
1,2500000,7,11.898793,91,99.0,0,6341684,2015,6,0.615729423861978,486
1,3000000,7,12.416635000000001,275,100.0,0,4000000,1971,6,0.7722323770779808,491
0,35000000,7,13.492845,275,108.0,0,113374103,1995,7,8.793914611089127,179
1,55000000,7,6.709803,228,134.0,0,141047179,1996,12,13.805165441102647,456
0,4000000,7,7.9599649999999995,275,103.0,1,4100000,2009,4,0.9910603875392986,418
1,0,11,8.260823,176,94.0,1,11576431,2003,12,0.0,435
0,0,7,3.6597449999999996,275,102.0,0,6347072,1983,2,0.0,104
1,500000,7,0.493342,233,157.0,1,500000,1999,8,0.12512509381253908,0
1,60000000,7,7.493614999999999,31,105.0,0,73648228,1999,7,15.01501125750469,190
0,0,7,5.952392,275,88.0,0,28061343,1987,4,0.0,306
0,0,8,0.021580000000000002,161,105.0,1,1334173,1983,9,0.0,435
1,0,7,1.109111,0,91.0,1,1347988,2002,4,0.0,435
1,0,7,8.685761,275,108.0,0,34585416,1996,10,0.0,321
1,15000000,7,5.951492,275,90.0,0,19158074,2002,10,3.7425112350187275,438
1,17000000,7,2.972529,275,154.0,0,10000000,1963,5,4.411723870721958,146
0,40000000,7,14.767317000000002,82,134.0,0,320170008,2016,5,9.841899722852103,511
1,0,7,3.8982360000000003,275,81.0,0,580527,2006,9,0.0,321
1,0,7,8.963037,275,87.0,0,32,1996,2,0.0,305
1,0,7,3.967229,275,105.0,0,104507,2015,5,0.0,305
0,0,2,3.7826150000000003,224,106.0,1,3956913,1993,3,0.0,13
1,4300000,13,3.6995519999999997,233,149.0,1,3376375,2016,11,1.0580042202066011,480
1,120000000,7,18.911960999999998,275,130.0,0,325756637,2000,3,30.0,435
1,6400000,7,9.57874,275,107.0,1,40084041,1986,2,1.6226374145706755,321
1,50000000,7,5.852263,275,110.0,0,26199517,2002,8,12.475037450062425,405
1,27000000,7,11.15092,151,110.0,0,56308881,2006,2,6.709681523723943,405
1,3000000,7,4.947043,275,95.0,0,14418922,1984,11,0.762145551508845,379
1,50000000,7,8.176147,275,98.0,0,106303988,2009,3,12.388254844241233,64
0,68000000,7,34.047399,275,124.0,0,698491347,2010,6,16.8312665528081,246
1,0,7,2.5555849999999998,0,112.0,1,694497,1983,2,0.0,382
0,16000000,7,15.133316,275,91.0,0,32155047,1988,10,4.04843548210794,420
1,4500000,7,4.31583,275,116.0,0,10400000,1956,6,1.1761827693929015,241
1,7500000,7,11.791591,275,96.0,0,231411584,2007,12,1.8619435860884512,348
1,60000000,7,12.149946,151,120.0,0,56359980,2001,3,14.985011242504685,140
1,35000000,7,13.349518,275,106.0,0,36779296,2000,11,8.75,480
1,1821052,7,11.046411,275,111.0,0,1300000,1951,6,0.4784183274436929,435
1,0,7,5.713973999999999,204,93.0,0,523511,2013,11,0.0,307
0,37000000,7,6.695228999999999,275,113.0,0,95404397,2011,9,9.1490833236691,436
1,15000000,7,7.665431,275,89.0,0,1914166,2004,9,3.7350448802992817,305
1,58000000,7,0.393865,275,119.0,0,44000000,2013,6,14.313322075165177,305
0,50000000,7,19.638605,275,106.0,0,549368315,2012,6,12.351339280420854,363
1,14000000,7,2.308846,275,104.0,1,6856989,2005,9,3.482565406931549,436
1,0,7,8.452485000000001,275,112.0,1,587615,2013,2,0.0,480
1,0,7,9.449103,275,97.0,0,3295624,2016,4,0.0,445
1,100000000,7,11.913405000000001,275,102.0,0,268426634,2013,5,24.678141508905476,208
1,25000000,7,11.556484,94,129.0,0,82466670,2005,8,6.218866798092051,479
1,1900000,35,0.653271,92,102.0,1,240093,2000,12,0.475,321
1,18000000,7,12.682927000000001,275,112.0,0,6212282,2016,2,4.428854875283447,253
1,0,11,4.778045,176,93.0,1,106498,2015,3,0.0,435
1,22000000,7,11.654349,222,181.0,0,424208848,1990,11,5.55541526729123,257
1,19000000,7,8.132811,151,97.0,0,6928068,2011,3,4.698177922965213,348
1,37000000,7,8.451297,275,105.0,0,26250020,2015,5,9.112795473157275,348
1,18000000,7,7.471655,275,103.0,0,41382841,1986,10,4.563667728480024,332
0,25000000,7,6.497591000000001,250,115.0,0,14048372,1996,5,6.2750752005012025,183
1,85000000,7,10.175502999999999,275,108.0,0,78382433,2002,2,21.20756366510612,162
0,2500000,7,3.0844259999999997,275,110.0,0,15014674,1979,8,0.63833465128161,354
1,28000000,7,7.058599000000001,275,98.0,0,14010832,2001,8,6.993005246502186,179
1,175000000,7,12.319595,275,93.0,0,331926147,2015,11,43.101059670338465,207
1,500000,7,8.398158,275,93.0,0,150277,2002,1,0.12475037450062425,466
0,0,35,1.832762,92,116.0,1,79,2013,6,0.0,348
0,132000000,7,22.201607,275,92.0,0,373552094,2014,11,32.54280611686418,200
0,30000000,7,8.205447999999999,275,90.0,0,212385533,1995,11,7.537641095219251,216
1,0,7,3.4442660000000003,275,117.0,0,19131000,1989,12,0.0,480
1,24000000,7,6.253083999999999,222,93.0,0,68729358,2009,10,5.946362325235792,388
1,70000000,25,9.353499000000001,275,115.0,0,56702901,1998,3,17.535052570087604,435
1,6400000,13,7.950488000000001,210,144.0,0,18800000,2012,7,1.5809714278938694,348
1,30000000,7,9.591425,203,133.0,0,51148651,2010,11,7.42555877329769,408
1,43000000,7,13.802674,82,97.0,0,56681566,2005,1,10.696450892718328,168
1,0,7,6.114898,275,105.0,0,48911,2014,6,0.0,390
0,0,2,3.6066879999999997,224,113.0,1,30399676,1992,9,0.0,93
1,125000000,7,14.924487,275,139.0,0,362637473,2014,3,30.81705124703047,241
1,120000000,7,7.134167999999999,21,135.0,0,93945766,2008,5,29.761432358216535,167
1,1202007,7,6.360746,275,103.0,0,2948386,1945,12,0.3177369961869139,435
1,23600000,7,11.063029,275,88.0,0,102391382,2009,10,5.847256286481862,373
0,22000000,7,28.176992,275,91.0,1,40120144,2017,5,5.407678756351872,355
1,6,7,7.506958,67,86.0,0,6,1995,10,1.5075282190438502e-06,529
1,135000,7,0.5888720000000001,275,94.0,0,10474,2010,9,0.033415014479839605,322
1,1200000,7,1.4724629999999999,275,114.0,0,2861020,2013,4,0.29613769810686574,435
1,500000,7,5.85469,275,88.0,0,8679814,2003,1,0.12462584206565838,321
1,0,7,0.31754,275,94.0,1,99303,2011,4,0.0,422
1,2500000,5,6.357321,125,128.0,0,3200000,1987,1,0.6332049109346637,449
1,0,7,11.19785,275,105.0,0,605562,2002,10,0.0,515
1,35000000,7,12.201953999999999,275,127.0,0,41954997,1997,2,8.776309180846884,411
0,3500000,27,0.8842409999999999,266,0.0,1,2294357,2010,4,0.8663151902180639,189
1,30000000,7,12.199047,275,133.0,0,160638883,1994,12,7.545203313048473,252
1,25000000,7,5.282976000000001,275,107.0,0,19829957,2010,10,6.187965644414742,465
1,0,7,3.724207,204,94.0,0,8887603,2012,12,0.0,338
0,3500000,7,14.56965,275,91.0,0,28215918,1995,4,0.8793914611089126,305
0,0,7,11.457485,275,95.0,0,49364621,1985,7,0.0,234
1,0,7,5.072902,0,98.0,0,3960327,1989,4,0.0,385
0,0,7,1.218959,266,101.0,1,8910819,2010,2,0.0,144
1,12500000,7,6.82647,275,101.0,0,75993061,2011,9,3.0909065282665873,435
1,2000000,7,7.659357000000001,275,120.0,0,5967038,2005,9,0.4975093438473641,131
1,4317946,5,12.452985,126,106.0,0,14624826,2011,2,1.0677093984082078,422
1,8000000,7,6.712894,177,98.0,0,3453043,2010,6,1.9801490062127176,93
1,1800000,10,0.474578,0,93.0,1,532269,2013,1,0.4442065471602986,94
1,0,7,10.854598,204,140.0,1,25966555,1992,3,0.0,480
0,25000000,7,13.018491000000001,82,89.0,0,50671850,1998,10,6.262518775031287,373
1,18000000,7,7.536295,275,108.0,0,12000000,1981,7,4.586733993126524,479
1,55000000,7,17.618057,275,132.0,0,192330738,2014,9,13.559502548693406,140
1,6600000,7,8.151346,83,124.0,1,1851517,2014,8,1.6271403058432088,435
1,32745300,7,17.958512,204,117.0,0,12173470,2017,4,8.048911962744043,350
0,97250400,11,9.671944,35,116.0,1,132900000,2008,1,24.119260011745844,227
1,90000000,7,13.116461,275,113.0,0,201596308,2008,6,22.321074268662404,93
1,950000,7,0.8209110000000001,275,76.0,0,1500000,1973,8,0.244044730573333,278
0,23000000,7,5.810716,275,134.0,0,90614445,1976,9,5.890524348866561,241
1,31000000,7,5.443097,275,122.0,0,74134790,1989,12,7.83595850581921,449
0,3600000,7,13.520764000000002,275,84.0,0,5923044,1987,3,0.9118150717459156,364
1,6000000,7,3.5544910000000005,204,96.0,0,3661757,1983,12,1.5258288493038024,511
0,0,2,1.824275,224,99.0,0,396003,1991,11,0.0,219
1,47000000,7,10.642824000000001,275,99.0,0,30002758,2002,11,11.72653520305868,475
1,10000000,7,6.435926,275,91.0,0,33697647,1983,3,2.543048082173004,391
1,4000000,7,6.430591000000001,275,164.0,0,44349000,2014,6,0.9861456399049751,435
1,6000000,7,3.189566,275,131.0,0,7500000,1972,1,1.5428987570407613,60
1,25000000,7,3.240624,237,128.0,1,3052000,1970,10,6.441804736014842,146
1,70000000,7,13.842332999999998,151,110.0,0,86658558,2007,8,17.378140136825547,162
1,15000000,7,6.2594330000000005,275,133.0,0,11300653,1994,12,3.7726016565242366,321
0,250000000,7,23.253089000000003,258,169.0,0,1021103568,2012,11,61.756696402104275,65
1,8000000,11,0.860734,60,124.0,1,2019009,2005,10,1.9900373753894565,435
1,75000000,7,6.3539959999999995,275,89.0,0,54249294,2001,10,18.731264053130857,419
1,80000000,7,10.364794,275,140.0,0,214104620,2009,7,19.821207750785973,394
1,0,7,5.47591,275,123.0,0,14200000,1975,5,0.0,34
1,21500000,7,31.314013,93,98.0,1,4811525,2016,8,5.290021101033005,194
1,6900000,13,4.0315,233,162.0,1,15000000,2000,6,1.725,480
1,0,7,5.256959999999999,275,98.0,0,188126,2008,7,0.0,375
1,103000,18,5.194433,243,104.0,1,3623330,2012,9,0.02544375891766696,435
1,35000000,7,11.418802000000001,275,134.0,0,88058786,2012,12,8.645937496294598,305
1,3500000,7,5.899155,275,106.0,0,34705850,2010,7,0.8663151902180639,321
1,0,7,2.793619,275,96.0,0,12706478,1988,3,0.0,527
1,50000000,7,14.327717000000002,275,98.0,0,42792561,2003,4,12.462584206565838,129
1,45000000,7,14.547939000000001,226,133.0,0,50548152,2016,12,11.072137188208616,411
0,18000000,7,6.197298,275,105.0,0,87000000,1984,5,4.57287330905307,83
1,150000000,7,11.379355,275,101.0,0,585349010,2007,12,37.23887172176902,154
0,0,7,10.226181,275,124.0,0,39768000,1973,12,0.0,140
1,0,7,7.1039509999999995,254,105.0,0,1524966,2004,5,0.0,435
1,0,7,7.92736,275,139.0,0,31911598,2014,8,0.0,471
1,30000000,7,6.418936,275,106.0,0,23619609,2001,9,7.492505621252342,486
1,80000000,7,11.054250999999999,275,88.0,0,250200000,1996,11,20.080240641603847,279
1,13000000,7,1.386549,275,89.0,0,3721911,1992,8,3.2761568361800615,384
1,0,11,4.72304,176,106.0,1,152961,1947,10,0.0,391
1,0,7,0.884526,275,96.0,1,3020784,2002,5,0.0,480
1,0,7,1e-06,275,87.0,0,148426,1988,9,0.0,425
1,4500000,7,12.449574,275,108.0,0,7011317,1996,9,1.1295135360902164,408
1,30000000,7,18.502876999999998,275,79.0,0,48428063,2009,8,7.43295290654474,12
0,4200000,27,7.42908,266,132.0,0,38862717,2006,1,1.0437282370237244,497
1,0,7,1.685918,275,97.0,0,12065892,1989,4,0.0,385
1,25000000,7,6.7539690000000006,275,95.0,1,17000000,2002,10,6.2375187250312125,348
0,200000000,7,14.477676999999998,275,97.0,0,1028570889,2016,6,49.20949861426052,200
1,7400000,13,2.37252,233,193.0,0,17000000,2006,8,1.8389497509465622,480
1,35000000,7,7.219935,275,96.0,0,18317151,2007,12,8.689070068412773,381
1,25000000,7,13.06943,275,136.0,0,21567853,1998,5,6.262518775031287,435
1,6000000,7,5.598338,275,99.0,1,2899975,2008,7,1.4880716179108269,435
1,11000000,13,1.812728,233,128.0,1,41000000,2015,5,2.7092094649927034,142
0,0,7,5.577636,275,118.0,0,14056528,1982,8,0.0,168
1,12000000,7,11.516964999999999,275,102.0,0,7242035,1988,3,3.0363266115809546,129
1,165000000,7,14.275360000000001,275,100.0,0,305875730,2004,11,41.0854936832921,208
1,0,7,5.7396,275,88.0,0,126150,2014,4,0.0,435
1,37000000,35,4.209701,92,127.0,1,278300000,2015,12,9.112795473157275,65
0,1200000,17,6.4861260000000005,239,96.0,0,8690429,1998,1,0.3006009012015018,520
1,2200000,7,6.632663000000001,222,118.0,0,3251794,1971,12,0.5663037431905192,405
1,250000,7,4.2976540000000005,275,62.0,0,1000000,2011,12,0.06181813056533175,305
1,1500000,7,2.627643,56,90.0,0,187716,2010,1,0.3712779386648845,422
1,0,7,0.209191,275,11.0,1,97,1928,6,0.0,321
1,1500000,7,7.248676,275,80.0,1,2200000,1948,8,0.3952877483988211,405
0,20000000,7,9.704289,275,89.0,0,67192859,2005,2,4.975093438473642,465
1,2000000,7,6.6407039999999995,275,95.0,0,45431,2015,4,0.49258353908958247,505
1,15000000,7,13.310556,222,108.0,0,32556119,2014,8,3.6980461496436563,140
1,0,29,2.939129,269,90.0,1,8,2003,2,0.0,93
1,0,7,7.538821,141,88.0,0,9109322,2004,8,0.0,355
0,3000000,7,8.480501,275,107.0,0,47000000,1974,10,0.7698869498002914,57
1,0,7,5.24456,275,83.0,0,1406224,2011,6,0.0,480
0,0,7,6.8728880000000006,222,102.0,0,12368234,1964,6,0.0,306
1,30000000,7,5.025475,275,125.0,0,41480851,2006,9,7.455201693026603,33
1,1350000,7,4.60786,204,105.0,0,3897569,1998,3,0.33817601385168955,306
1,35000000,7,6.71898,275,105.0,0,68915888,2005,3,8.706413517328873,385
1,0,7,2.203671,275,73.0,1,44695,2015,4,0.0,422
1,35000000,7,8.355977000000001,275,112.0,0,40263020,1999,2,8.758756566877736,385
1,0,7,5.571253,275,86.0,0,157768,2015,10,0.0,286
0,25000000,7,3.372523,238,93.0,0,2438031,1993,1,6.29398076408423,305
1,0,14,3.485214,227,112.0,1,66559,2013,7,0.0,488
0,12000000,7,6.498789,275,102.0,0,75781642,2002,4,2.994008988014982,321
1,850000,7,1.094395,275,109.0,0,840000,1982,11,0.2163772641971487,321
1,13000000,7,8.736869,275,106.0,0,16757163,1998,8,3.2565097630162696,471
1,0,7,1.196669,204,90.0,1,7241180,1982,11,0.0,369
1,90000000,7,12.978750999999999,275,132.0,0,250649836,1998,11,22.545067590112634,162
1,0,11,8.569586,176,98.0,1,23598,2014,8,0.0,385
1,31000000,7,7.137117,275,137.0,0,106269971,1995,12,7.788895798393226,439
1,0,7,3.581434,275,89.0,1,538000,2010,9,0.0,348
0,70000000,7,15.57784,275,109.0,0,162000000,1997,11,17.552618361693767,179
1,20000000,7,2.3213939999999997,275,91.0,0,14166853,2011,6,4.94545044522654,355
1,0,7,2.7745889999999997,222,99.0,0,221295,1991,9,0.0,411
0,80000000,7,7.634017,31,103.0,0,176885658,1999,3,20.020015010006254,306
1,5000000,7,2.06528,275,84.0,0,25900,2006,6,1.2425336155044338,107
1,13500000,7,5.387711,141,124.0,0,7060876,2000,11,3.375,435
1,475000,7,9.00314,275,110.0,0,3919254,2005,1,0.11815846916374897,473
1,5000,18,3.4478940000000002,243,139.0,1,11083449,2015,12,0.001231458847723956,75
1,15000000,7,16.759454,275,107.0,0,84431625,1989,4,3.791592825396392,442
1,30000000,7,14.443598999999999,126,113.0,0,130786397,2011,2,7.41817566783981,184
1,28000000,7,4.512767,82,119.0,0,8888143,1999,10,7.0070052535021885,321
1,49000000,7,9.769047,275,87.0,0,72700000,2001,11,12.237759181378825,190
1,0,7,5.94179,275,79.0,0,11798616,1983,7,0.0,305
1,14000000,7,6.573364,275,88.0,0,57915972,1987,12,3.5459475012341164,306
1,30000000,7,13.194168,275,127.0,0,611899420,2004,2,7.4700897605985634,435
1,13000000,7,12.989056,275,108.0,0,327803731,2010,12,3.217742135095666,486
1,8500000,7,10.222142999999999,275,92.0,0,19985196,2016,10,2.091403691106072,355
1,25000000,7,4.257516000000001,204,93.0,0,100000000,1997,12,6.2687922720334885,224
1,15000000,7,5.984133,275,101.0,0,28733290,1984,7,3.8107277575442247,82
1,0,17,5.330725,239,87.0,0,37641,2001,7,0.0,292
1,197471676,7,15.262706,176,137.0,1,90024292,2017,7,48.539244876654536,82
1,5000000,7,36.894806,275,104.0,0,252434250,2017,2,1.22901789917088,515
1,0,8,3.534068,90,97.0,1,52761,2015,5,0.0,435
1,60000000,7,11.953553,109,105.0,0,55987321,2005,10,14.925280315420924,76
1,1000000,7,10.07817,275,82.0,0,62882090,2015,4,0.24629176954479123,520
1,852510,26,9.990406,47,113.0,0,1185783,2007,8,0.21164340354350208,435
0,0,7,14.657754,82,89.0,0,32709423,1996,3,0.0,220
1,700000,7,7.948581,275,103.0,0,17986781,2015,6,0.17240423868135388,307
1,102000000,7,13.494245999999999,142,172.0,0,130482868,2012,10,25.196732132058543,483
1,80000000,7,8.534175999999999,31,106.0,0,33463969,2000,11,20.0,190
0,13000000,7,8.502529,275,94.0,0,37664855,2002,7,3.2435097370162307,520
0,0,7,0.703225,224,103.0,1,3554460,1984,1,0.0,93
1,10000000,7,1.9429450000000001,275,98.0,1,22424195,1990,4,2.52518875785965,416
1,26000000,7,13.795875,275,100.0,0,67918658,2010,1,6.435484270191332,511
1,0,7,0.9204690000000001,275,105.0,0,2303,1998,10,0.0,321
0,50000000,7,10.901496,275,112.0,0,188441614,2014,6,12.326820498812188,94
1,70000000,7,7.5130669999999995,275,111.0,0,67112664,2011,1,17.30907655829289,321
1,0,7,7.355355,275,102.0,1,25434291,2014,12,0.0,321
1,0,7,1.7841330000000002,275,97.0,1,6166819,1991,8,0.0,360
1,75000000,7,6.540621,275,100.0,0,98159963,2010,6,18.563896933244227,123
0,37000000,7,7.558125,275,96.0,0,100076342,2008,4,9.176441643783432,227
0,105000000,7,14.412644,275,129.0,0,121214377,1997,11,26.32892754254065,83
1,0,7,0.504,92,0.0,1,76000000,2014,4,0.0,528
1,0,7,1.4892940000000001,15,99.0,1,7778177,2006,8,0.0,305
0,145000000,7,14.258429999999999,1,133.0,0,694713380,2011,12,35.85451572789241,84
1,65000000,7,12.366641,275,103.0,0,156974557,2012,2,16.05674106454711,122
1,1455000,7,6.229674,151,113.0,0,2620000,1968,11,0.37567544120563157,538
0,7000000,7,9.218164,82,97.0,0,8900000,2008,3,1.736083554229298,272
1,0,7,3.918878,275,124.0,0,6800000,1959,12,0.0,122
1,2000000,7,9.241748,275,125.0,0,11000000,1940,10,0.5314061005420342,305
1,6500000,7,6.476534,275,108.0,0,54215416,1987,7,1.6463327684301254,471
0,0,11,6.411782,176,82.0,0,60726164,2000,3,0.0,94
1,0,7,3.4662040000000003,15,104.0,0,378667,1998,8,0.0,435
1,42000000,7,10.027434,171,113.0,0,180274123,2012,9,10.375124995553518,486
1,13000000,7,3.9606220000000003,71,94.0,0,27500000,1999,8,3.2532524391260162,305
1,0,7,2.995682,275,102.0,0,25147055,1986,12,0.0,405
1,10000000,7,6.830599,275,108.0,0,25754284,1985,3,2.5379261336598797,13
0,4000000,7,7.914795,275,132.0,0,30471420,1978,11,1.0223683981838647,206
1,20000000,7,7.359522,275,97.0,0,100525432,2014,7,4.930728199524875,305
1,500000,7,0.071908,233,157.0,1,500000,1996,7,0.12550150401002405,528
0,38000000,7,17.02038,275,94.0,0,107597242,2015,4,9.359087242702067,113
1,40000000,7,10.479723,275,122.0,0,55707411,2000,10,10.0,480
1,0,7,7.427491000000001,275,93.0,0,71624879,1986,6,0.0,305
1,32000000,7,11.204539,275,139.0,0,54674226,2011,5,7.912720712362464,442
0,41300000,7,12.061521,82,98.0,0,106371651,2000,2,10.325,306
1,4900000,7,11.494907000000001,275,81.0,1,148868835,2016,7,1.2056327160493827,520
0,55000000,7,13.280069000000001,275,81.0,0,346079773,1995,6,13.819008674568627,204
1,0,7,4.186599,275,89.0,0,22270,2010,10,0.0,385
1,0,7,3.998475,275,113.0,1,14202899,1985,12,0.0,471
1,30000000,7,7.694502000000001,275,135.0,0,30536013,2005,12,7.462640157710462,459
1,0,29,5.001997,190,149.0,1,300653,1986,5,0.0,435
1,12250000,7,6.561373,15,103.0,0,2295423,2014,5,3.020071022208986,391
1,5000000,7,11.298195,191,139.0,0,1862805,1992,9,1.260060321607716,481
1,0,7,3.478962,275,83.0,0,5300000,2007,1,0.0,92
1,0,16,11.063822,196,174.0,0,19516000,1960,2,0.0,321
1,0,7,2.7832049999999997,222,117.0,1,1081957,1998,3,0.0,480
1,25000000,7,13.121626000000001,275,140.0,0,23057115,2011,9,6.181813056533175,142
1,463455,7,0.44552600000000003,275,84.0,1,966878,1926,5,0.12493813142341398,435
0,5000000,7,3.595599,82,95.0,0,1702394,1994,1,1.2575338855080789,131
1,3000000,7,3.044499,275,115.0,0,4000000,1961,12,0.7801283623207362,355
0,11500000,7,8.365761000000001,275,103.0,0,57469467,1989,4,2.9068878328039007,462
